"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"1","Drag'n Thrust",27,2,"Club","Mixed","Minneapolis","MN","/teams/events/Eventteam/?TeamId=yB%2fkbFRv%2bJnOqnHT19PDWH%2b5z47aPR1GXynnsuRdxwQ%3d",125,28.3304727600844
"2","Seattle Mixtape",31,4,"Club","Mixed","Seattle","WA","/teams/events/Eventteam/?TeamId=z6SHQRWp%2b1LP1tB62%2fWBEsrbEgJ8S1MHMiNZayHawDc%3d",393,23.7090488369134
"3","AMP",50,6,"Club","Mixed","Philadelphia","PA","/teams/events/Eventteam/?TeamId=OWek82%2bJQJkN1%2f6tSefS2XJ%2fpZF9HFu3yanauh4lOPw%3d",16,22.4536047710307
"4","TMF",5,0,"Club","Mixed","Minneapolis","MN","/teams/events/Eventteam/?TeamId=QZRNJ9RH1FSXTNkKVC05EQMaZSphNs74MeA4994N%2bLI%3d",463,20.3648535808908
"5","Wild Card",29,5,"Club","Mixed","Boston","MA","/teams/events/Eventteam/?TeamId=0K2fj%2b9D2vJeuSnSsKJP6LaRNnKxt680Ict8YUyS2nk%3d",507,16.9765718779349
"6","Slow White",28,9,"Club","Mixed","Boston","MA","/teams/events/Eventteam/?TeamId=YCqm0A9uM7bi872dU0F8c71Udiid9Jq5j3DYmMESbos%3d",412,16.125417025418
"7","Cool Biz",15,0,"Masters","Mixed","Bay Area","CA","/teams/events/Eventteam/?TeamId=yJrLI4wXOrCc3t9TbOzVBrvEK04JFGX5ZxIwxtlV6Gc%3d",95,13.5111011938255
"8","Mischief",19,9,"Club","Mixed","San Francisco Bay Area","CA","/teams/events/Eventteam/?TeamId=GaXI1rkdYRHV%2f8qcA9JBrShPLDP5uRUGopngV0NZ8PE%3d",277,11.2349007893956
"9","Love Tractor",28,13,"Club","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=OcTngdl5xUpIvHl79pbFrS71s%2bW57EifLgFB1R2vFMs%3d",247,9.52166341212628
"10","Snake Country",18,13,"Club","Mixed","Boston","MA","/teams/events/Eventteam/?TeamId=a0rYbeZRVNZrD%2f3VrYG7kghQW6CHzTGXXelnsB2hlgM%3d",413,9.42918117410719
"11","Eagle High School-Senior (Mustangs A)",6,0,"High School","Mixed","Eagle","ID","/teams/events/Eventteam/?TeamId=BlKJ7u4j%2bEEcU1T0XR7bhgAiR8zgl7krLB4g3xidKXI%3d",132,9.16666666666644
"12","BFG",40,14,"Club","Mixed","Seattle","WA","/teams/events/Eventteam/?TeamId=8IainoplU2EHIxgqrosUYW3idIFfMO0kmnX%2fQy4t%2fQ8%3d",42,8.23616700338762
"13","Lochsa",25,10,"Club","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=5JgIF%2fkrvvJeL%2bbw8NY2HMyXhm8zmntbsGERSzoOXWQ%3d",233,8.17854735945711
"14","Loco",31,6,"Club","Mixed","West Chester","PA","/teams/events/Eventteam/?TeamId=ji3S9E7BRica5IZ7ahHuPS3vFbmd2li2dT%2fwvynT5G0%3d",234,7.93240183284177
"15","Toro",20,9,"Club","Mixed","Durham","NC","/teams/events/Eventteam/?TeamId=tV%2fhMYMICb8vqG1caWoeMb80HHuCGBqPD8ccAhT%2bjoU%3d",467,7.90880133861527
"16","shame.",18,8,"Club","Mixed","Fort Collins","CO","/teams/events/Eventteam/?TeamId=%2fnjMtrx1wCzhSJie8mBjwbR23osB82ygbEzCeYc4nA4%3d",401,7.78223171728901
"17","St. Charles Preparatory School (St. Charles)",9,0,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=bUrs5Es21LbZBLu0gjLQLz6jwR3S%2b5DHUKbLUBSb7%2fY%3d",425,7.53231834825857
"18","Space Heater",15,14,"Club","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=8%2bVVMZhchgEiQvaGo0HA36yFBnzZlhIw7T3I19odYeI%3d",420,7.36840135840255
"19","Blackbird",34,14,"Club","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=HvJ5F3RhcNNpmhbByubkzDHeRDVDC8xdUquhJRxZ5Zg%3d",52,7.08469837542957
"20","Columbus Cocktails",29,11,"Club","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=9IJNiD%2fc6gDXwyELh9RrK9%2bkBY3tOLGTwyzGKZt%2fuuk%3d",93,6.3906925934769
"21","Weird",32,6,"Club","Mixed","Florida","FL","/teams/events/Eventteam/?TeamId=8O9HcXIN%2foKHDaISFAveR68ypqNuM0uslXpQ74JrUgc%3d",495,5.57170555688417
"22","Public Enemy",25,9,"Club","Mixed","Dallas/Fort Worth","TX","/teams/events/Eventteam/?TeamId=g%2bHbBiLAcLzV%2bqlxbhjKcFtc3HV5XSM%2fJSIH%2ff7ko5M%3d",366,5.10319693469009
"23","LASA (A) (Vertikills A)",1,0,"High School","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=nd%2fvRgY%2f9Wn4Y81o1Gv6N5ElGMs5XtC9574dC1ECIYw%3d",220,5
"24","Polar Bears",22,10,"Club","Mixed","Berkeley","CA","/teams/events/Eventteam/?TeamId=5m5bWCziWP4nMwUcir%2bJQJcBjA2a8Z6OQxmMxSxnmoY%3d",358,4.689963863186
"25","MOONDOG",26,9,"Club","Mixed","Montana","MT","/teams/events/Eventteam/?TeamId=lMIJfpLfHSTzFHIHZwPoffavp2%2bsg%2bxiq3t4gwN1N%2f4%3d",291,4.66265518070291
"26","The Chad Larson Experience",27,10,"Club","Mixed","Ames","IA","/teams/events/Eventteam/?TeamId=4fxXXG6ZgjcTQMXXmU2dbYIE2BUAA%2fdc9PqzOys9RXg%3d",450,4.39310028305746
"27","Bucket",21,9,"Club","Mixed","Atlanta","GA","/teams/events/Eventteam/?TeamId=sopnhw08R5aiCZC2lpAkb8xEvVpi45bXFO0JeGgccsA%3d",64,4.37222058161846
"28","Phillips Exeter Academy (PEA Ultimate)",6,0,"High School","Mixed","Exeter","NH","/teams/events/Eventteam/?TeamId=PjTQ9IH5hwfF5gz%2bgDLFzM1ABOND%2bJIpCBzjqcvMTbY%3d",343,4.3339266954593
"29","Alloy",46,28,"Club","Mixed","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=H3jhuBuQOIv6QCzX125g7CuUdUItUxQRITJunLOaiPs%3d",12,4.16522295684651
"30","Atlanta International School (AIS - Boys JV)",2,0,"High School","Mixed","Atlanta","GA","/teams/events/Eventteam/?TeamId=Z4QBFO3YKgHLct5Y7LIyCCePzITnLavX06xF2fqoVv4%3d",23,3.99999999999999
"31","Rally",28,16,"Club","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=u%2bivkd4ZtX7Hqqce7FmY9OWywaKWfFiawpo%2fWbRNOwE%3d",369,3.94456901269388
"32","Lotus",30,10,"Club","Mixed","Los Angeles","CA","/teams/events/Eventteam/?TeamId=nx%2f2gIOry7hINClOAOPxHYbjk8pKFqW9OeeV8JBhlFg%3d",244,3.92643929149616
"33","Superlame",27,2,"Club","Mixed","Asheville","NC","/teams/events/Eventteam/?TeamId=tR9h1%2fdt%2bXpzjFGGe6UURq8VhaGC7V5fkwqSxnPNpMM%3d",437,3.90154970771858
"34","Cache Valley Ultimate (CVU DiscMasters)",4,0,"Middle School","Mixed","Logan","UT","/teams/events/Eventteam/?TeamId=Z7ae5gkDztSG2sAK6r3Q7uqrGcAco1FcBQ9iolgDNdU%3d",73,3.83726442633187
"35","NOISE",18,12,"Club","Mixed","Madison","WI","/teams/events/Eventteam/?TeamId=LvyHgDBrTW%2bO6BQkb184p0NPo2HKmyDSonMhMnGh%2f6k%3d",309,3.69681983707118
"36","Steamboat",25,5,"Club","Mixed","Cincinnati","OH","/teams/events/Eventteam/?TeamId=D9KzMbimOhULGo%2fpk6OZTM7SOvEE0xqmG9d894pCd94%3d",428,3.65010339896626
"37","XIST",13,22,"Club","Mixed","New York","NY","/teams/events/Eventteam/?TeamId=BuqcXp12i91yMtXOBPHsLRgLbHNO%2fraER%2fw4HyYQtL8%3d",513,3.49878104292578
"38","Lights Out",20,15,"Club","Mixed","Seattle","WA","/teams/events/Eventteam/?TeamId=dOFJUU0edTH9gMvqbNEGy%2bAlOxerXtz4h01HD7%2fPL74%3d",229,3.43065784675082
"39","Hybrid",28,5,"Club","Mixed","Ann Arbor","MI","/teams/events/Eventteam/?TeamId=9%2bqYvpwuIJ1%2fme%2bqHAehb53ydiR%2bjEDNGrJoMbSyeu0%3d",196,3.36101126474834
"40","Noblesville High School (Noblesville Ultimate)",2,0,"High School","Mixed","Noblesville","IN","/teams/events/Eventteam/?TeamId=s9UGUJFwlpZ%2bj71OWNQwATfy%2bsKnZjxIGC%2bx1gi%2flhI%3d",308,3.33333333333333
"41","Storm",28,12,"Club","Mixed","Charlotte","NC","/teams/events/Eventteam/?TeamId=JTnTuY497bjPhJ82%2fAmWZKbxYV4NiHFdr7QSnnWzWm8%3d",432,2.92967034788958
"42","Chalice",24,9,"Club","Mixed","St. Louis","MO","/teams/events/Eventteam/?TeamId=JtBSfijqn4SApF7xo6Bxj%2bf14AFu%2bySSbycQljpfYWk%3d",82,2.89269615838407
"43","The University School (Crush - MS)",3,0,"Middle School","Mixed","Colorado Springs","CO","/teams/events/Eventteam/?TeamId=ym4lwDXEqRPgLRefBhr1Np4fl%2bPQ9KbE6Ix29XB0mn4%3d",457,2.84839628553524
"44","Southeast Polk -Senior (SE Polk Rams)",5,1,"High School","Mixed","Collins","IA","/teams/events/Eventteam/?TeamId=YPbsQDIrg07Wcc6A85TTPkZy9I0UOOPvyjoZqjBwprM%3d",418,2.75241075620073
"45","Washtenaw Technical Middle College (A-Team) (Air Raid (A))",2,0,"High School","Mixed","Ann Arbor","MI","/teams/events/Eventteam/?TeamId=eJVAbK6xYprRjOgBCLvOd23CITaVfUy9PP4DT7yFNIU%3d",491,2.45271143748999
"46","Jughandle",10,21,"Club","Mixed","Princeton","NJ","/teams/events/Eventteam/?TeamId=eBh%2b%2b%2fJKw76WI%2f1x0aYgO2mVQvaExLVHrtKV3fmm13Q%3d",214,2.4175407261164
"47","Birdfruit",36,30,"Club","Mixed","Seattle","WA","/teams/events/Eventteam/?TeamId=QCX0weM7GMeEFiP65m%2fSwnHh2%2bk99mAdu3FexDs28zI%3d",47,2.33299162519286
"48","'Shine",42,10,"Club","Mixed","Nashville","TN","/teams/events/Eventteam/?TeamId=QpSjJ8523HyHJ4YTVflrjYvjuFrMjvOUDyBkad%2bQMOo%3d",1,2.33219642627555
"49","Preston Middle School  (Pumas)",2,1,"Middle School","Mixed","Fort Collins","CO","/teams/events/Eventteam/?TeamId=6hGp08fMCqi%2fl%2fGuLG1vVHf%2bBKUs0rl6KrWoib%2f59Rk%3d",362,2.32842818891358
"50","Bishop Watterson High School / Wellington High School (Watterson Wellington LazerKatz)",10,2,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=kHlafwyi6v5k8m9jdlnt7NTn4iRpXmtQCYpqRa1x12w%3d",51,2.24889294017918
"51","Huntsville Outlaws",32,7,"Club","Mixed","Huntsville","AL","/teams/events/Eventteam/?TeamId=g75qA4sho1Zh1cn07wRRoohxCS9TqNGE5gFAprs5KdU%3d",194,2.24633797863143
"52","Bentley Upper School-Upper (Bentley Phoenix)",4,0,"High School","Mixed","Lafayette","CA","/teams/events/Eventteam/?TeamId=pH9fQmzLxAXAyKPWAehDqPH2SBEOwatKRB8XSAD6u4U%3d",39,2.21052631578948
"53","No Touching!",9,9,"Club","Mixed","Twin Cities","MN","/teams/events/Eventteam/?TeamId=PKgpyShb8CP4Y6xI7EvEKCKRlHXS3%2bLubfsLxvrEO5g%3d",306,2.16203351774988
"54","Des Moines Theodore Roosevelt (Flying Teddies)",2,4,"High School","Mixed","Des Moines","IA","/teams/events/Eventteam/?TeamId=jnvU0kARxrG9QQUZLK4%2fQKieJzG99m9Cl6jH49ama4w%3d",114,2.14068474879307
"55","Minnesota Star Power",19,14,"Club","Mixed","Minneapolis/ St. Paul","MN","/teams/events/Eventteam/?TeamId=%2bINPphVlm2koMcXLGoM32s%2faB5NfHpKnF%2biE2efP9vM%3d",275,2.10654008361714
"56","Classy",24,16,"Club","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=r5YlNo40UGF2tlQuNT6qjINzPCqfAQAB9MdzDdlGBMQ%3d",91,2.0817092315188
"57","512",18,2,"Masters","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=xx%2bhtXbaBZVfrc%2f%2fPVisuVkJj5fGXcxYyOHzYJTrsmc%3d",2,2.03272600761312
"58","Choate Rosemary Hall (Wild Boars)",1,0,"High School","Mixed","Wallingford","CT","/teams/events/Eventteam/?TeamId=ZFtCfcRMJs2hQgn7vKhGYm4uzacDyuaQJSDzj5%2bW9Fc%3d",88,2
"59","Kirkwood High School 2019 (Kirkwood Pioneers 2019)",1,0,"High School","Mixed","Kirkwood","MO","/teams/events/Eventteam/?TeamId=l%2fN2zf4samU1nyZE8nQ%2fssayVMdMV59OnSBmRQd%2bz40%3d",216,2
"60","STEM Academy of Knoxville (STEM)",1,0,"High School","Mixed","Knoxville","TN","/teams/events/Eventteam/?TeamId=N7SrQqMMMXqjNdrO3peOWQjRTIMTN4UK8I%2bKFyahSSo%3d",430,2
"61","Walt Whitman & Walter Johnson (Poets & Pitchers)",1,0,"High School","Mixed","Bethesda","MD","/teams/events/Eventteam/?TeamId=jHGrmE7EV9rvCQBb%2f4CYmAsoJkOO0N3XA5873S55WBk%3d",488,2
"62","Boise High School (Braves)",8,2,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=1EBbZFw%2fJo5%2bqzA7xvDLVC%2bDbisrGxwADuo38%2fJDCQQ%3d",55,1.83333333333329
"63","Ankeny Centennial (Ankeny Centennial)",4,2,"High School","Mixed","Ankeny","IA","/teams/events/Eventteam/?TeamId=%2f8yxXlsGRCxeBvzA5D8rh5OU8jf0GVPuL7V4bybFCaw%3d",17,1.8044993258238
"64","grAMPs R US",10,3,"Masters","Mixed","PHILADELPHIA","PA","/teams/events/Eventteam/?TeamId=qI8Jmdr1cefjGDVslRlZ9dXZqcSFq9ToV9FBa1CqNHM%3d",175,1.74442343434499
"65","BW Ultimate",15,15,"Club","Mixed","Sunnyvale","CA","/teams/events/Eventteam/?TeamId=Oi2o7yyeMIeM7wgfcGGhH3gUBpb09KEDSdFWtMYjDyo%3d",71,1.6218977322577
"66","Wyoming High School (The Wyoming Jackrabbits)",3,2,"High School","Mixed","Wyoming","OH","/teams/events/Eventteam/?TeamId=Pi2pgRB%2fQRvblt2uDlDc93I6KnGOdm7hLOxL2qv8axM%3d",511,1.59990948471244
"67","Waterloo",24,4,"Club","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=H0023LFnpPBFxL3CXMQZsfIn2hb4l%2bpQfQMgSKKdrs0%3d",493,1.58216792437518
"68","Darkwing",28,8,"Club","Mixed","Mansfield","MA","/teams/events/Eventteam/?TeamId=wwvgeaY5mUFFSFgquZdbnV1y%2fH78BVSwW6Ix0UeqI1A%3d",109,1.56494087834663
"69","Mesteño",18,19,"Club","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=N6%2fmfvI4ncGOBFTRY%2fjDJvWvH3z%2fDwCb02oD%2b2W%2ftuQ%3d",270,1.5192961846838
"70","Grand Army",16,13,"Club","Mixed","Brooklyn","NY","/teams/events/Eventteam/?TeamId=QqGvskha4s0h1yFNWsT5RQ9nYdD8zKY7Iqt%2bNK8LcI0%3d",176,1.50591155253932
"71","Woodwork",20,13,"Club","Mixed","Omaha","NE","/teams/events/Eventteam/?TeamId=zHbIv927Ta0I42zCo1D9xxrwWjJQZjasJJhSGjDeTdM%3d",509,1.50089226299338
"72","Murmur",23,9,"Club","Mixed","Athens","GA","/teams/events/Eventteam/?TeamId=jCszX%2b0wHaeGnySwRdbzZ2VmYUhBrNBIZXlwTEN%2b%2bTk%3d",298,1.49902760501698
"73","Unambiguously Grey",10,2,"Masters","Mixed","Fairfax","DC","/teams/events/Eventteam/?TeamId=IQJQSFHnmLnnNnSKOVVZnQWftwLXyLO3kZBeqpU%2bBJ8%3d",479,1.48302940147474
"74","Auburn HeyDay",44,26,"Club","Mixed","Auburn","AL","/teams/events/Eventteam/?TeamId=WaumjFlaclu2GHsoOJGCouUYuImWn9YpyfZz0Cv5X7E%3d",24,1.43383047451246
"75","Garage Sale",26,5,"Club","Mixed","Eugene","OR","/teams/events/Eventteam/?TeamId=qkB2555kPJyNCINI7sjL9dDbQcETMiqkKVfzUw3sNa8%3d",170,1.40295717002412
"76","U54 Ultimate",9,2,"Club","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=a1zHn7DL444ug0JpSjhVPkbelkF8u9CmJci9kgHmm08%3d",478,1.3997311585082
"77","Pivot",31,7,"Club","Mixed","Phoenix","AZ","/teams/events/Eventteam/?TeamId=JyfqACm6b681ZAghzZtIj79sbpOBrKcpGTvOT5UwsQc%3d",350,1.39835409856553
"78","Ellipsis",3,6,"Club","Mixed","Melbourne","VIC","/teams/events/Eventteam/?TeamId=tjnDqOPTM%2fo8AZd6QjK1sel6%2b8yGNDSKpGEp011UXh8%3d",139,1.39363047350265
