"Rank","Team","Wins","Losses","Rating","City","State"
1,"Surly",6,0,0.384072370881353,"Minneapolis","MN"
2,"Johnny Walker",15,2,0.381217144652726,"Denver/Boulder","CO"
3,"No Country",15,2,0.157165199350979,"Brattleboro","VT"
4,"Shadows",9,2,0.125663583710505,"Oakland","CA"
5,"Endless Sunset",10,8,0.102243000986158,"San Diego","CA"
6,"Reckon",9,3,0.0594394639464709,"GA/TN/etc","GA"
7,"ShutDown",5,2,0.0344674165024682,"Washington","DC"
8,"Kalakala",9,7,0.0298730409587349,"Seattle","WA"
9,"Hootenanny",11,9,0.0280500949693388,"Raleigh","NC"
10,"Old Man Winter",7,4,0.021882567927521,"chicago","IL"
11,"Bighorn",7,5,0.0176475006202295,"Boulder","CO"
12,"projectile dysfunction team HELM",6,5,0.0148838795915718,"columbus","OH"
13,"Critical Mass",3,8,0.00578925433744122,"Northampton","MA"
14,"GrandMaster Flash",8,13,0.00437838931185147,"Orlando","FL"
15,"Sick Hammers",3,7,0.00307448339692698,"Austin","TX"
16,"DinoSlam",1,1,0.00266844178512588,"Portland","OR"
17,"Moscow State",2,3,0.00244849123886359,"New York","NY"
18,"Age Against the Machine",2,3,0.00225579478510983,"Cincinnati","OH"
19,"Borderline",4,4,0.00209217455876244,"Maritimes","Nova Scotia"
20,"Rust",2,4,0.00117941841679629,"Birmingham","AL"
21,"Goatswitcher",0,5,0.00109958729682249,"Montgomery","AL"
22,"Old Growth (OG)",2,10,0.000579510321416586,"Silicon Valley","CA"
23,"Brooklyn",0,4,0.000234609955038271,"Brooklyn, USA","NY"
24,"Grandmasters of the Universe",1,5,1.09640267806964e-05,"Winnipeg","Manitoba"
25,"Big D N R",0,4,0,"Dallas","TX"
25,"Cal Grand Masters",0,5,0,"San Diego","CA"
25,"Legion",0,2,0,"Vancouver","British Columbia"
25,"Rust Belt",0,4,0,"Greater Detroit","MI"
