"Rank","Team","Wins","Losses","Rating","City","State"
1,"Brute Squad",22,3,17.8385171153935,"Boston","MA"
2,"Molly Brown",23,4,17.6911854924481,"Denver/Boulder","CO"
3,"Seattle Riot",27,4,17.4238218209627,"Seattle","WA"
4,"Fury",18,6,11.0005311855889,"San Francisco","CA"
5,"Scandal",25,8,5.61337514895744,"Washington","DC"
6,"Club Deportivo Revolution",5,2,4.98165098562147,"Medellin","Colombia"
7,"Traffic",9,9,2.49738208230593,"Vancouver","BC"
8,"Heist",17,13,2.0157210275659,"Madison","WI"
9,"Underground",24,13,1.97876069934665,"Seattle","WA"
10,"MUD",2,5,1.9144350013666,"Edogawa-ku","Tokyo"
11,"Nightlock",16,17,1.69239347774798,"Bay Area","CA"
12,"Showdown",13,13,1.5724405261722,"Texas City","TX"
13,"Ozone",17,8,1.47629705338209,"Atlanta","GA"
14,"Schwa",13,12,1.25237326811009,"Portland","OR"
15,"Pop",24,8,1.06748477265801,"Minneapolis","MN"
16,"Rival",16,7,0.785621640805081,"Columbus/Ann Arbor","OH"
17,"Nemesis",24,7,0.768742761631927,"Chicago","IL"
18,"LOL",13,6,0.53410894249794,"Oakland","CA"
19,"6ixers",18,4,0.533456580488415,"Toronto","Ontario"
20,"Siege",23,8,0.519799344793641,"Boston","MA"
21,"BENT",13,14,0.350915719530883,"New York","NY"
22,"Phoenix",20,6,0.33461679973287,"Durham","NC"
23,"Wildfire",11,14,0.333844173121281,"San Diego","CA"
24,"Iceni",0,7,0.267273847002004,"London","SW4 8QW"
25,"Sneaky House Hippos",8,10,0.259262278355236,"Vancouver","British Columbia"
26,"Hot Metal",20,12,0.107109650424255,"Pittsburgh","PA"
27,"uno",2,5,0.0890912823344444,"Toyota","Aichi"
28,"Viva",10,18,0.0818100713101566,"Los Angeles","CA"
29,"Iris",10,3,0.0814831528773355,"Québec","Quebec"
30,"Elevate",18,8,0.0682358948288365,"Salt Lake City","UT"
31,"Grit",18,12,0.0672500518175637,"Washington","DC"
32,"Wicked",16,8,0.0597158875702813,"Kansas City","KS"
33,"Fusion",12,9,0.0528547218781015,"Winnipeg","Manitoba"
34,"FAB",18,8,0.0520782062823347,"Bay Area","CA"
35,"Green",20,4,0.0317614936160359,"Philadelphia","PA"
36,"Venus",3,4,0.0265941076002456,"Montreal","Quebec"
37,"Notorious C.L.E.",13,14,0.0258273537343079,"Cleveland","OH"
38,"Stella",4,3,0.0182557944684019,"Ottawa","Ontario"
39,"Deadly Viper Assassination Squad",8,17,0.0172462770090929,"Oakland","CA"
40,"Portland Ivy",13,11,0.0167802091083382,"Portland","OR"
41,"Virginia Rebellion",13,15,0.0164053246527263,"Richmond","VA"
42,"Vice",15,14,0.0121819460493534,"Cambridge","MA"
43,"Salty",3,4,0.0121427250767646,"Halifax","Nova scotia"
44,"PPF",4,3,0.00890202684336076,"Kitchener-Waterloo","Ontario"
45,"Phoenix Uprising",9,13,0.00857805578366347,"Phoenix","AZ"
46,"Outbreak",17,9,0.00819735016527569,"Atlanta","GA"
47,"Dish",21,10,0.00787864909074348,"Chicago","IL"
48,"Pine Baroness",15,18,0.00709444486190044,"Princeton","NJ"
49,"Steel",21,14,0.00654675233590557,"Birmingham","AL"
50,"Colorado Small Batch",11,14,0.00627365484536209,"Denver","CO"
51,"Tempo",1,6,0.00617201124090368,"Bay Area","CA"
52,"Zephyr",5,8,0.00531087420105415,"Vancouver","British Columbia"
53,"Indy Rogue",22,12,0.00511125280730414,"Indianapolis","IN"
54,"Maeve",11,12,0.00485202626476955,"Dallas","TX"
55,"Jackwagon",9,12,0.00485166370938538,"Boulder/Denver","CO"
56,"Tabby Rosa",20,9,0.00481353909079768,"Gainesville","FL"
57,"Brooklyn Book Club",17,10,0.00407698859857606,"Brooklyn","NY"
58,"Backhanded",8,20,0.00392408812158889,"Baltimore/Washington","DC"
59,"Seattle Soul",7,10,0.00361906845273815,"Seattle","WA"
60,"Venom",4,13,0.00313576644258313,"Tucson","AZ"
61,"Fiasco",16,12,0.00269796625601586,"Miami","FL"
62,"Rice Crispies",4,2,0.00251885877984667,"St. Paul","MN"
63,"Helix",17,15,0.00248527858951365,"Chicago","IL"
64,"Trainwreck",3,10,0.00240212544730483,"Fort Collins","CO"
65,"Seattle Beat",4,8,0.00197974397462401,"Seattle","WA"
66,"Sureshot",19,12,0.00175055254159527,"Cincinnati","OH"
67,"Savage",6,6,0.00169667806230227,"Halifax","Nova Scotia"
68,"Queen Cake",11,12,0.00163899395567323,"New Orleans","LA"
69,"Inferno",6,16,0.00113771443873507,"Houston","TX"
70,"Further",2,5,0.000983436481672685,"Eugene","OR"
71,"Jinx",10,7,0.000863763102156818,"Portland","ME"
72,"Suffrage",11,17,0.000862866270335641,"Washington","DC"
73,"Storm",3,4,0.000826340761695524,"Montreal","Quebec"
74,"Boomslang",10,14,0.000740411773904609,"Albany","NY"
75,"Independence",5,13,0.000597169244044542,"Philadelphia","PA"
76,"Monsoon Ultimate",4,11,0.00055482007408654,"Flagstaff","AZ"
77,"MystiKuE",12,14,0.000554613048190214,"Milwaukee","WI"
78,"Wendigo",1,11,0.000534338753882961,"Vancouver","British Columbia"
79,"Broad City",10,16,0.000523732609578678,"Philadelphia","PA"
80,"Encore",6,14,0.000517043386397811,"Nashville","TN"
81,"Sparks",8,15,0.000504982531316578,"Cincinnati","OH"
82,"Snap",9,16,0.000263204002001088,"Minneapolis","MN"
83,"Crackle",11,15,0.000212649001556587,"Minneapolis","MN"
84,"Rogue",3,10,0.000149675088362871,"Chapel Hill","NC"
85,"Hoax",6,19,0.0001421207412643,"Charleston","SC"
86,"Mystik",4,3,0.000133699115396538,"Montréal","Québec"
87,"Lockdown",3,25,0.000125711442539643,"Madison","WI"
88,"Salt City Spirit",6,10,0.000100334677281584,"Syracuse","NY"
89,"EXO",3,4,8.66692452926294e-05,"Sherbrooke","Québec"
90,"Fresh Grannies",1,4,6.82072071819159e-05,"Seattle","WA"
91,"Baywatch",2,13,6.09598114258151e-05,"New Britain","CT"
92,"Honey Pot",5,20,5.53187133673895e-05,"Chattanooga","TN"
93,"WOLP",1,4,4.71299461753074e-05,"Northampton","MA"
94,"Autonomous",2,15,2.84776328446917e-05,"Ann Arbor/Detroit","MI"
95,"Roc Paper Scissors",2,7,2.48219516643333e-05,"Rochester","NY"
96,"Frenzy",3,21,1.50437578889145e-05,"Chicago","IL"
97,"DINO",1,18,9.31772264500502e-06,"New York","NY"
98,"HOPE",1,6,7.62899469441078e-06,"Providence","RI"
99,"Orbit",0,14,6.01940429518176e-06,"Atlanta","GA"
100,"PLOW",0,1,4.71299461755578e-06,"Northampton","MA"
101,"Filthy Gorgeous",1,6,3.98887519781893e-07,"Saint Louis","MO"
102,"BMN",0,5,0,"Boston","MA"
102,"Clemson (Tiger Alumni)",0,0,0,"Clemson","SC"
102,"Huck the Patriarchy",5,2,0,"Seattle","WA"
102,"PLU Alum",0,0,0,"Tacoma","WA"
102,"Temptress",0,10,0,"Dallas","TX"
