"Rank","Team","Wins","Losses","Rating","City","State"
1,"Surly",6,0,0.321638144706066,"Minneapolis","MN"
2,"Johnny Walker",15,2,0.319200502181155,"Denver/Boulder","CO"
3,"No Country",15,2,0.131582573740568,"Brattleboro","VT"
4,"Shadows",9,2,0.105221271410907,"Oakland","CA"
5,"Endless Sunset",10,8,0.0856307660535092,"San Diego","CA"
6,"Reckon",9,3,0.0497040957510872,"GA/TN/etc","GA"
7,"ShutDown",5,2,0.0288297134524805,"Washington","DC"
8,"Kalakala",9,7,0.0250139968776296,"Seattle","WA"
9,"Hootenanny",11,9,0.0234653594690081,"Raleigh","NC"
10,"Old Man Winter",7,4,0.0183254877959816,"chicago","IL"
11,"Bighorn",7,5,0.0147646256402753,"Boulder","CO"
12,"projectile dysfunction team HELM",6,5,0.0124646470554659,"columbus","OH"
13,"Critical Mass",3,8,0.00484717279702685,"Northampton","MA"
14,"GrandMaster Flash",8,13,0.00354045335149853,"Orlando","FL"
15,"Sick Hammers",3,7,0.00256352548705389,"Austin","TX"
16,"DinoSlam",1,1,0.00223461197831822,"Portland","OR"
17,"Moscow State",2,3,0.00205009859226533,"New York","NY"
18,"Age Against the Machine",2,3,0.00188925175817657,"Cincinnati","OH"
19,"Borderline",4,4,0.00175203247793212,"Maritimes","Nova Scotia"
20,"Rust",2,4,0.000980446292558742,"Birmingham","AL"
21,"Goatswitcher",0,5,0.000914553828151203,"Montgomery","AL"
22,"Old Growth (OG)",2,10,0.00048129431187416,"Silicon Valley","CA"
23,"Brooklyn",0,4,0.000196440744065899,"Brooklyn, USA","NY"
24,"Grandmasters of the Universe",1,5,1.03518105774944e-05,"Winnipeg","Manitoba"
25,"Big D N R",0,4,0,"Dallas","TX"
25,"Cal Grand Masters",0,5,0,"San Diego","CA"
25,"Legion",0,2,0,"Vancouver","British Columbia"
25,"Rust Belt",0,4,0,"Greater Detroit","MI"
