"Rank","Team","Wins","Losses","Rating","City","State"
1,"Seattle Riot",23,4,18.4950922713998,"Seattle","WA"
2,"Brute Squad",16,3,15.3825267520001,"Boston","MA"
3,"Molly Brown",15,4,13.4040185437251,"Denver/Boulder","CO"
4,"Fury",13,6,9.94146703375533,"San Francisco","CA"
5,"Scandal",19,7,5.89026396087557,"Washington","DC"
6,"Club Deportivo Revolution",5,2,5.67310053541135,"Medellin","Colombia"
7,"Underground",20,11,2.228068766129,"Seattle","WA"
8,"MUD",2,5,2.19431810247239,"Edogawa-ku","Tokyo"
9,"Heist",12,13,1.97381902968264,"Madison","WI"
10,"Nightlock",12,15,1.89582223415107,"Bay Area","CA"
11,"Traffic",5,8,1.8245580778715,"Vancouver","BC"
12,"Showdown",9,11,1.65569984231278,"Texas City","TX"
13,"Pop",19,7,1.38214912712779,"Minneapolis","MN"
14,"WOLP",1,0,1.33333333333333,"Northampton","MA"
15,"Ozone",10,8,1.29595412859621,"Atlanta","GA"
16,"Schwa",10,10,1.21546445906329,"Portland","OR"
17,"Nemesis",19,6,0.945696451369756,"Chicago","IL"
18,"Rival",11,7,0.788022666912843,"Columbus/Ann Arbor","OH"
19,"PLOW",0,1,0.666666666666667,"Northampton","MA"
20,"6ixers",13,3,0.66026901305958,"Toronto","Ontario"
21,"Siege",18,6,0.645672567488627,"Boston","MA"
22,"LOL",10,4,0.562357386616627,"Oakland","CA"
23,"Wildfire",8,11,0.414073747700185,"San Diego","CA"
24,"BENT",8,12,0.387960815682428,"New York","NY"
25,"Phoenix",13,5,0.374805033281505,"Durham","NC"
26,"Iceni",0,7,0.331013087892866,"London","SW4 8QW"
27,"Sneaky House Hippos",6,7,0.219280848612323,"Vancouver","British Columbia"
28,"Hot Metal",16,10,0.169050579868835,"Pittsburgh","PA"
29,"Elevate",16,5,0.134843304301612,"Salt Lake City","UT"
30,"Iris",10,3,0.129665220477577,"Québec","Quebec"
31,"uno",2,5,0.110337695965189,"Toyota","Aichi"
32,"Green",17,1,0.0944744023676173,"Philadelphia","PA"
33,"FAB",15,5,0.0916202255322931,"Bay Area","CA"
34,"Grit",12,10,0.0778490393558041,"Washington","DC"
35,"Fusion",8,6,0.0727664037949724,"Winnipeg","Manitoba"
36,"Wicked",13,5,0.0606236700911201,"Kansas City","KS"
37,"Viva",7,15,0.0450056275093404,"Los Angeles","CA"
38,"Venus",3,4,0.0418728403679042,"Montreal","Quebec"
39,"Notorious C.L.E.",10,11,0.0417229075196412,"Cleveland","OH"
40,"Portland Ivy",12,7,0.0379038043171265,"Portland","OR"
41,"Deadly Viper Assassination Squad",8,12,0.0323667397495944,"Oakland","CA"
42,"Stella",4,3,0.0259360937354796,"Ottawa","Ontario"
43,"Salty",3,4,0.0184710184947093,"Halifax","Nova scotia"
44,"Outbreak",13,6,0.0137840393340512,"Atlanta","GA"
45,"Zephyr",5,8,0.0136959854962824,"Vancouver","British Columbia"
46,"PPF",4,3,0.0136166849388631,"Kitchener-Waterloo","Ontario"
47,"Colorado Small Batch",10,9,0.0135164479722611,"Denver","CO"
48,"Virginia Rebellion",9,11,0.0134849091235075,"Richmond","VA"
49,"Dish",18,7,0.0108543193539569,"Chicago","IL"
50,"Seattle Soul",7,5,0.0107172559776229,"Seattle","WA"
51,"Jackwagon",7,8,0.0107168261242116,"Boulder/Denver","CO"
52,"Steel",16,10,0.0105727443820689,"Birmingham","AL"
53,"Tempo",1,6,0.00956071268520727,"Bay Area","CA"
54,"Tabby Rosa",15,5,0.00906148126663602,"Gainesville","FL"
55,"Phoenix Uprising",8,9,0.00892684267529794,"Phoenix","AZ"
56,"Indy Rogue",19,8,0.00706427461136309,"Indianapolis","IN"
57,"Maeve",6,9,0.00643445564597436,"Dallas","TX"
58,"Pine Baroness",11,14,0.00636041435034922,"Princeton","NJ"
59,"Trainwreck",3,10,0.00565105694130613,"Fort Collins","CO"
60,"Rice Crispies",4,2,0.00526600592728163,"St. Paul","MN"
61,"Seattle Beat",4,8,0.00482246676320622,"Seattle","WA"
62,"Backhanded",5,15,0.004244881413473,"Baltimore/Washington","DC"
63,"fiasco",12,7,0.00399997601558754,"Miami","FL"
64,"Sureshot",17,9,0.00330330438915323,"Cincinnati","OH"
65,"Vice",12,11,0.00310878725104056,"Cambridge","MA"
66,"Venom",4,13,0.00292103439836252,"Tucson","AZ"
67,"Further",2,5,0.00237954924738785,"Eugene","OR"
68,"Queen Cake",8,7,0.0022404389072874,"New Orleans","LA"
69,"Helix",15,11,0.00216320963967298,"Chicago","IL"
70,"Suffrage",11,9,0.00173509771491791,"Washington","DC"
71,"Brooklyn Book Club",12,6,0.00158121888374346,"Brooklyn","NY"
72,"Inferno",5,11,0.0014714894215249,"Houston","TX"
73,"Wendigo",1,11,0.00131197979778128,"Vancouver","British Columbia"
74,"MystiKuE",9,11,0.00110972853704307,"Milwaukee","WI"
75,"Storm",3,4,0.00109975218105831,"Montreal","Quebec"
76,"Monsoon Ultimate",4,11,0.000987456257129839,"Flagstaff","AZ"
77,"Savage",4,1,0.000906362107918835,"Halifax","Nova Scotia"
78,"Boomslang",9,9,0.000838592104655118,"Albany","NY"
79,"Encore",3,10,0.000773100880967272,"Nashville","TN"
80,"Sparks",8,10,0.000657769034487748,"Cincinnati","OH"
81,"Broad City",10,15,0.000639682682217374,"Philadelphia","PA"
82,"Jinx",10,7,0.000584704035134851,"Portland","ME"
83,"Independence",5,12,0.000552012407134936,"Philadelphia","PA"
84,"Snap",8,12,0.000543286888190217,"Minneapolis","MN"
85,"Crackle",9,11,0.000438355242595156,"Minneapolis","MN"
86,"Lockdown",3,20,0.000333308358423618,"Madison","WI"
87,"Salt City Spirit",6,10,0.000223831183236002,"Syracuse","NY"
88,"Hoax",4,14,0.000214700348892521,"Charleston","SC"
89,"Rogue",3,10,0.000194438594458102,"Chapel Hill","NC"
90,"EXO",3,4,0.000170601818145897,"Sherbrooke","Québec"
91,"Fresh Grannies",1,4,0.000167137539400124,"Seattle","WA"
92,"Mystik",4,3,0.000166791619097521,"Montréal","Québec"
93,"Baywatch",2,12,0.00010859720345599,"New Britain","CT"
94,"Honey Pot",3,16,6.74382912673097e-05,"Chattanooga","TN"
95,"Autonomous",2,15,4.81934132212618e-05,"Ann Arbor/Detroit","MI"
96,"Roc Paper Scissors",2,7,3.99533064601896e-05,"Rochester","NY"
97,"Frenzy",3,21,3.82210534001382e-05,"Chicago","IL"
98,"Dinosaur",1,13,1.74128812153663e-05,"New York","NY"
99,"HOPE",1,6,1.19173485669448e-05,"Providence","RI"
100,"Orbit",0,7,6.35804302481592e-06,"Atlanta","GA"
101,"Filthy Gorgeous",1,6,1.01343702197438e-06,"Saint Louis","MO"
102,"BMN",0,5,0,"Boston","MA"
102,"Clemson (Tiger Alumni)",0,0,0,"Clemson","SC"
102,"Huck the Patriarchy",5,2,0,"Seattle","WA"
102,"PLU Alum",0,0,0,"Tacoma","WA"
102,"Temptress",0,9,0,"Dallas","TX"
