"Rank","Team","Wins","Losses","Rating","City","State"
1,"Seattle Mixtape",16,3,25.086419550552,"Seattle","WA"
2,"Wild Card",29,2,23.4299005969039,"Boston","MA"
3,"Slow White",21,6,21.0193057964091,"Boston","MA"
4,"BFG",18,6,16.4010706192749,"Seattle","WA"
5,"AMP",11,3,15.9071430591467,"Philadelphia","PA"
6,"Drag'n Thrust",12,7,11.0043611879882,"Minneapolis","MN"
7,"Blackbird",17,8,9.63507247046083,"San Francisco","CA"
8,"Steamboat",15,10,8.91076283983083,"Cincinnati","OH"
9,"Mischief",12,8,7.04842900144636,"San Francisco Bay Area","CA"
10,"shame.",15,5,6.80928999775878,"Fort Collins","CO"
11,"Toro",23,3,6.78407924051173,"Durham","NC"
12,"NOISE",11,8,6.52410538584325,"Madison","WI"
13,"Metro North",13,7,5.35401125655258,"Mianus","CT"
14,"The Chad Larson Experience",12,11,4.68627807150526,"Ames","IA"
15,"Love Tractor",12,6,4.45355082715448,"Denver","CO"
16,"7 Figures",18,3,3.91424522285907,"Los Angeles","CA"
17,"Ambiguous Grey",11,7,3.6462993329084,"Washington","DC"
18,"BoyShe",19,9,3.58955211629831,"Boise","ID"
19,"Polar Bears",14,6,3.39593361085472,"Berkeley","CA"
20,"Birdfruit",17,4,3.23961988354962,"Seattle","WA"
21,"XIST",21,4,3.02128072263136,"New York","NY"
22,"Public Enemy",7,8,2.87708113054952,"Dallas/Fort Worth","TX"
23,"UPA",13,6,2.59543665166211,"Chicago","IL"
24,"Alloy",6,7,2.5726463583345,"Pittsburgh","PA"
25,"G-Unit",10,9,2.41733898046726,"Gainesville","FL"
26,"Bozos",13,8,2.39496099639795,"Bozeman","MT"
27,"Snake Country Bromance",5,1,2.11777379309864,"SOMERVILLE","MA"
28,"BW Ultimate",17,12,2.07753314128307,"Sunnyvale","CA"
29,"Distelfink",18,4,1.97563320501236,"Lancaster","PA"
30,"Columbus Cocktails",24,4,1.92300882174763,"Columbus","OH"
31,"Bucket",15,2,1.77592625815649,"Atlanta","GA"
32,"Charlotte Storm",18,6,1.77105434459449,"Charlotte","NC"
33,"Minnesota Star Power",22,4,1.69124687703359,"Minneapolis/ St. Paul","MN"
34,"Bang!",13,8,1.56105591946461,"West Chester","PA"
35,"Battleship",13,8,1.53940291398208,"St-Jean-sur-Richelieu","Quebec"
36,"Cosa Nostra",12,9,1.51557502636393,"Austin","TX"
37,"No Touching!",4,8,1.51484146414978,"Twin Cities","MN"
38,"Classy",15,7,1.50260542152145,"San Francisco","CA"
39,"Swing State",21,11,1.46335237328838,"Orlando","FL"
40,"SHINSHU LOOSE-Upper",2,5,1.4181527269964,"Matsumoto","Nagano"
41,"UNION",9,8,1.36736062705793,"Toronto","Ontario"
42,"Pegasus",10,9,1.26954884583816,"Seattle","WA"
43,"Happy Hour",11,2,1.18891578454991,"McMinnville","OR"
44,"Dub Club",15,8,1.17033038527005,"West Chester","PA"
45,"Freakshow",2,0,1.16666666666667,"Newark","DE"
46,"Bird",17,10,1.07561502085058,"Minneapolis","MN"
47,"Donuts",15,7,1.03521735928852,"Bay Area","CA"
48,"The Administrators",14,3,1.0186160439763,"Willamette Valley","OR"
49,"Jughandle",15,7,0.986657685498312,"Princeton","NJ"
50,"Sparkle Ponies",13,7,0.984509160565706,"Rockville","MD"
51,"Heartless",20,6,0.953936377807706,"Burlington","VT"
52,"Tequila Mockingbird",20,9,0.940552986078179,"Chicago-apolis","IN"
53,"Garbage Plates",17,6,0.886026569776082,"Rochester","NY"
54,"The Feminists",16,12,0.84341991921766,"New York","NY"
55,"Alchemy",19,8,0.841053114285983,"San Francisco","CA"
56,"Geekshow",0,2,0.833333333333333,"Newark","DE"
57,"JLP",16,5,0.831422634888662,"Atlanta","GA"
58,"Titan NE",15,10,0.750260142537494,"Bar Harbor","ME"
59,"Cahoots",21,6,0.742585516574889,"Asheville","NC"
60,"Team Mexico",1,6,0.741395293681399,"Ciudad de Mexico","Mex"
61,"Grand Army",14,13,0.653771518758648,"Brooklyn","NY"
62,"Long Beach Legacy",12,5,0.636391479154956,"Long Beach","CA"
63,"Sellout",14,2,0.632126137903293,"Austin/Houston/Dallas","TX"
64,"Anchor",6,2,0.627263807554149,"Halifax","Nova Scotia"
65,"Darkwing",18,13,0.623724628935206,"Mansfield","MA"
66,"Platypi",11,10,0.596889060979437,"Chico","CA"
67,"HAOS",18,12,0.54244193931843,"Watertown","MA"
68,"Murmur",21,8,0.525594300240098,"Athens","GA"
69,"Chalice",9,9,0.523559057619095,"St. Louis","MO"
70,"Powermove",13,13,0.517963976675474,"New York","NY"
71,"Family Style",11,7,0.51699219445845,"Los Angeles","CA"
72,"Alternative Stacks",19,11,0.514926392498644,"Fairfield","CT"
73,"Mojo Jojo",23,7,0.502815744075278,"Minneapolis","MN"
74,"Happy Valley",11,7,0.496925081292464,"Amherst","MA"
75,"tHUMP",18,6,0.49114526656143,"Houston","TX"
76,"Rubix",12,8,0.484196087319457,"Phoenix","AZ"
77,"Method",21,5,0.481427498378574,"Huntsville","AL"
78,"Malice in Wonderland",15,6,0.464246055988445,"Raleigh","NC"
79,"Clue",12,9,0.457009105835166,"Philadelphia","PA"
80,"American Barbecue",10,5,0.453946937515932,"San Francisco","CA"
81,"PleasureTown",10,14,0.449593503244476,"Boston","MA"
82,"Mixed Nuts",11,20,0.442812969012304,"Boston","MA"
83,"Mesteño",10,9,0.441994116244173,"Denver","CO"
84,"Risky Business",18,7,0.441585104686541,"Dallas","TX"
85,"Argo",9,13,0.43798162406927,"San Francisco","CA"
86,"Rainbow",20,13,0.422633655741741,"Somerville","MA"
87,"Cutthroat",15,10,0.41454132406085,"Reno","NV"
88,"Sunken Circus",17,14,0.407736110720093,"Portland","ME"
89,"Buffalo Lake Effect",19,10,0.399566258637165,"Buffalo","NY"
90,"Firefly",14,13,0.397657659887128,"San Francisco","CA"
91,"Hybrid",19,5,0.389523328749459,"Ann Arbor","MI"
92,"Ant Madness",19,11,0.373860903360383,"Arlington","VA"
93,"Northern Comfort",20,10,0.373605679082441,"Milwaukee","WI"
94,"Townies",14,9,0.368176500747564,"Ithaca","NY"
95,"League of Shadows",16,14,0.346344477160042,"Boston","MA"
96,"8 Bit Heroes",18,10,0.33407062468598,"Frederick","MD"
97,"Crucible",17,6,0.314573352180259,"Pittsburgh","PA"
98,"Providence Mob",13,17,0.311626391846571,"Providence","RI"
99,"Prion",14,8,0.306859084304442,"Champaign-Urbana","IL"
100,"Fireball",6,1,0.289934772193746,"Rockville","MD"
101,"Albany Airbenders",11,19,0.288904954497532,"Albany","NY"
102,"Goose Lee",15,6,0.273861073332444,"Cincinnati","OH"
103,"American Hyperbole",14,13,0.273345879666597,"Baltimore","MD"
104,"RUT",12,13,0.272405434768072,"Burlington","VT"
105,"Buckwild",5,9,0.265269112749257,"Sacramento","CA"
106,"Shakedown",14,9,0.264842582194893,"Chicago","IL"
107,"Thoroughbred",11,8,0.25520632814525,"Saint Louis","MO"
108,"#Birdz",13,8,0.253174877277321,"Long Island","NY"
109,"AC Bandits",17,9,0.247022827211794,"Oakland","CA"
110,"Fear and Loathing",9,9,0.239092210499942,"Las Vegas","NV"
111,"Toast",14,8,0.234795801190098,"Grand Rapids","MI"
112,"Unlimited Swipes",13,15,0.220067346447411,"New York","NY"
113,"Crash",3,14,0.218775316523462,"Kitchener-Waterloo-Guelph","Ontario"
114,"Sir Walter Rowdy",13,7,0.206921031223327,"Raleigh","NC"
115,"Enough Monkeys",7,10,0.197648806382617,"Hartford","VT"
116,"Blitzkrieg",8,14,0.197211550503301,"Kansas City","MO"
117,"VIP Club",6,7,0.196827617391344,"Quebec","QC"
118,"TAU",10,4,0.195022711510077,"Winston Salem","NC"
119,"Fable",5,8,0.193449759415369,"Vancouver","BC"
120,"Instant Karma",11,9,0.188001698932145,"Tucson","AZ"
121,"Moontower",11,13,0.186483470193027,"Austin","TX"
122,"Makeshift Returns",5,1,0.177562200885269,"Portland","OR"
123,"Lovebomb",4,4,0.176367680367697,"Ben Avon","PA"
124,"Lawn Patrol",6,10,0.174290075817038,"San Jose","CA"
125,"Sweet Action",8,16,0.173197112692752,"Denver","CO"
126,"Asylum",11,11,0.167021110486692,"Athens","OH"
127,"Friday Night Couch",11,8,0.159221492938288,"Seattle","WA"
128,"Scarecrow",12,21,0.156292182304802,"Manchester","NH"
129,"Freetail",12,12,0.153854875154438,"San Antonio","TX"
130,"Mutiny",17,8,0.152166228210689,"St. Petersburg","FL"
131,"Sabotage",9,12,0.147956590792279,"Philadelphia","PA"
132,"The Bandits",11,10,0.147309799364941,"Montclair","NJ"
133,"Legion",14,13,0.14535271878249,"Lynchburg","VA"
134,"panIC",9,8,0.143974886725221,"Iowa City","IA"
135,"LoveShack",15,11,0.138845273201243,"Atlanta","GA"
136,"Tex Mix",11,12,0.138385570877596,"Dallas","TX"
137,"Trash Pandas",11,11,0.128685351149049,"Nashville","TN"
138,"LORD",14,13,0.128099387083569,"Fairfax","VA"
139,"Tyrannis",11,12,0.126310771270025,"Charlottesville","VA"
140,"DTH",9,9,0.122640626341624,"Cambridge","MA"
141,"Boomtown",9,4,0.120568602877049,"Tulsa","OK"
142,"Mad Udderburn",17,12,0.119197182698342,"Madison","WI"
143,"Dead Reckoning",7,10,0.11567428334453,"Portland","ME"
144,"Crush",7,5,0.114816850558941,"Knoxville","TN"
145,"Coalition Ultimate",12,10,0.11366784638234,"Minneapolis","MN"
146,"The Hucking Dead",14,15,0.112226630086724,"Jacksonville","FL"
147,"Superstition",10,13,0.11146084625668,"Phoenix","AZ"
148,"Impact",11,9,0.110083224104733,"Wichita","KS"
149,"rubber duck ultimate.",10,6,0.108346092670241,"Fayetteville","AR"
150,"Mimosas",7,17,0.105882249655998,"Berkeley","CA"
151,"Free Ride",10,12,0.102968197339312,"Columbia","MO"
152,"Blowing Heat 2.0",5,3,0.101930516527959,"New Castle","DE"
153,"Chef Curry with the Pot",5,3,0.100169640037261,"Arlington","VA"
154,"Memphis Hustle & Flow",9,7,0.095218507330447,"Memphis","TN"
155,"Possum",9,6,0.0947306104565043,"Greenville","SC"
156,"¡Fiesta!",6,6,0.091510340619237,"San Diego","CA"
157,"Misfits",4,2,0.088880780262254,"Spokane","WA"
158,"Moonshine",9,14,0.0870135860530931,"Lexington","KY"
159,"Los  Heros",14,16,0.0867408316912236,"Bloomington","IN"
160,"North Coast Disc Co.",13,16,0.0848609279861289,"Cleveland","OH"
161,"Garbage",2,4,0.0835410758214898,"Seattle","WA"
162,"Robot",6,6,0.0823163553706693,"Santa Barbara","CA"
163,"Petey's Pirates",15,10,0.0820135544112224,"Columbus","OH"
164,"Varsity",7,10,0.0721304507279712,"New York","NY"
165,"Rat City",5,16,0.0716364669064872,"Baltimore","MD"
166,"Nautilus",6,7,0.0710477385449221,"Farmington","CT"
167,"ELevate",13,15,0.0682923007869721,"Chicago","IL"
168,"Wingdings",7,11,0.0655585399510723,"Des Moines","IA"
169,"Animals",2,5,0.0652865028820762,"Sherbrooke","Québec"
170,"Mental Toss Flycoons",5,5,0.0644577106951183,"Missoula","MT"
171,"Mixed Results",9,16,0.0619300592536758,"Knoxville","TN"
172,"Liquid Hustle",10,20,0.061078624454412,"Indianapolis","IN"
173,"Raft Ultimate",2,4,0.0594972800195841,"Ottawa","Ontario"
174,"Snail",2,2,0.05511259425811,"Geneseo","NY"
175,"Rocket LawnChair",10,8,0.0537434594010739,"Ann Arbor","MI"
176,"Jabba",14,14,0.0527615828210873,"Chicago","IL"
177,"Drunk in Space",2,9,0.050869160782482,"Boston","MA"
178,"Mississippi Blues",7,5,0.0498394996910235,"Jackson","MS"
179,"NEKUD",4,7,0.0490783228126864,"Burke","VT"
180,"Absolute Zero",8,12,0.0489975449629078,"Santa Clara","CA"
181,"MxD",9,13,0.0483305052018323,"College Park","MD"
182,"OMBU",4,5,0.0477308583205915,"Portland","OR"
183,"Mastodon",8,12,0.0474620750807512,"Madison","WI"
184,"Stormborn",7,19,0.0466274969910274,"Washington","DC"
185,"Spirit Fowl",11,17,0.0456072823149515,"Saint Paul","MN"
186,"Baywatch",7,15,0.044970789379285,"Pensacola","FL"
187,"Swing",4,12,0.0440736044507582,"San Diego","CA"
188,"Spawn",2,3,0.041443944290949,"Fredericton","NB"
189,"Springs Mixed Ulty Team (SMUT)",10,10,0.0405997226867038,"Colorado Springs","CO"
190,"Stackcats",9,20,0.0401618024110793,"Chicago","IL"
191,"Dixon Melons",2,1,0.0386746372923484,"Missoula","MT"
192,"Midnight Whiskey",6,2,0.03860206467945,"Eugene","OR"
193,"Local 613",4,3,0.0379392411663904,"Kingston","ON"
194,"Bitmap",5,17,0.0377856667631511,"Philadelphia","PA"
195,"Wildstyle",10,11,0.0369336094956258,"Austin","TX"
196,"Dream Team Frisbee",3,4,0.0368858472504937,"Columbia","SC"
197,"Dumpster Fire",4,10,0.0359113419763208,"North Charleston","SC"
198,"Igneous Ultimate",3,14,0.0339265688963192,"Bend","OR"
199,"District Cocktails",6,14,0.0324734871879575,"Washington","DC"
200,"Feral Cows",5,13,0.0308406292082175,"Palo Alto","CA"
201,"DR",3,15,0.0307626482902091,"Berkeley","CA"
202,"Merry Band of Muffin Makers from the Land of Megastar",3,3,0.028845019536223,"Denver","CO"
203,"Quest",2,6,0.0282117323397337,"Québec","Québec"
204,"The Strangers",8,10,0.0269233432350874,"Westminster","CO"
205,"OutKast",6,12,0.0268989941536761,"Atlanta","GA"
206,"Heavy Flow",6,19,0.0267483425679463,"Columbia","MD"
207,"Doppler Effect",10,19,0.0267303292861164,"Detroit","MI"
208,"Swipe >",4,3,0.026531675720394,"Fossil Cove","OK"
209,"Boomtown Pandas",6,22,0.0263366880554894,"Madison","WI"
210,"Fifth Element",6,12,0.026135555508054,"Louisville","KY"
211,"Bulleit Train",7,12,0.0259337333278152,"Seattle","WA"
212,"BRUH",4,10,0.0252954652831606,"Clemson","SC"
213,"Breakers Mark",3,4,0.0246281220255816,"Portland","OR"
214,"Carolina Reign",4,16,0.0229122307995683,"Winston-Salem","NC"
215,"Magic City Mayhem",4,7,0.0228630295099238,"Birmingham","AL"
216,"Mixed Pi",4,4,0.0221239182545071,"Lexington","KY"
217,"Pink Pear",4,8,0.0192331532161416,"NYC","NY"
218,"Serial Crusher Theory",5,3,0.0185577105437761,"Twin Cities","MN"
219,"Oh My!",10,12,0.0174469840665499,"Portland","OR"
220,"Glitter Bomb",6,14,0.017203212208808,"San Francisco","CA"
221,"Bold City",2,10,0.0169635956132897,"Jacksonville","FL"
222,"Turmoil",2,8,0.0169520268998482,"Memphis","TN"
223,"Crop That Top (Davidson)",0,7,0.0151646573673781,"Davidson","NC"
224,"Swag State",4,12,0.0147403528975344,"Orlando","FL"
225,"Flicks and Chill",3,3,0.0146378994808023,"Austin","TX"
226,"SOFA Spartans",1,4,0.0142625179874676,"Oneonta","NY"
227,"The Tossers",4,2,0.0136754698332724,"Austin","TX"
228,"Hairy Otter",2,5,0.0132068053296742,"Nashville","TN"
229,"Beezer Ultimate",1,4,0.0119405466867609,"Durham","NH"
230,"Turnstyle",3,16,0.0110274821700558,"New York","NY"
231,"Get A Baby",2,10,0.0109462778615767,"Plymouth","NH"
232,"Skyhawks",6,16,0.0106169689644537,"South Bend","IN"
233,"FIRE ULTIMATE CLUB",0,7,0.010461825843072,"BOGOTA","CUNDINAMARCA"
234,"FENOD & Friends",1,2,0.0103875472681694,"Cambridge","MA"
235,"I-79",6,17,0.00951830413485657,"Pittsburgh/Erie","PA"
236,"Mixed on the Rock",2,8,0.00908673546057447,"Little Rock","AR"
237,"ThunderCats",2,5,0.00883056144862413,"Charlotte","NC"
238,"Mousetrap",6,15,0.00836413605256563,"Madison","WI"
239,"Friend Zone",2,12,0.00814695185384752,"Gainesville","GA"
240,"Flying Circus Disc Club",4,12,0.00788388721613458,"Portland","OR"
241,"Tlacuaches",4,9,0.00725901302626044,"McAllen","TX"
242,"7 Express",2,4,0.00714814600095238,"New York","NY"
243,"Twonies",1,4,0.00709566211409058,"Ithaca","NY"
244,"Thunderpants the Magic Dragon",4,12,0.0067975719277909,"Dayton","OH"
245,"Los Penguinos",3,9,0.00655587969093037,"DC/Baltimore","DC"
246,"#Beez",4,15,0.00623249847731156,"Long Island","NY"
247,"All Jeeps, All Night",1,3,0.00567405770769521,"Boulder","CO"
248,"Balloon",3,9,0.00559723137665859,"College Station","TX"
249,"Slam",3,5,0.00463308475049706,"Greenville","SC"
250,"Rogue",0,11,0.00438220216564876,"Tucson","AZ"
251,"CUFAX",1,7,0.00432467593746928,"Cranford","NJ"
252,"Taco Truck PNC",1,5,0.00413357323387558,"Turlock","CA"
253,"Family Julez",2,6,0.00381759747901915,"Newark","DE"
254,"Pocket City Approach",0,6,0.00363405470951241,"Evansville","IN"
255,"EDM",0,11,0.00343573540030832,"Denver","CO"
